net	sig_type	shape_kind	layer	llx_um	lly_um	urx_um	ury_um	cx_um	cy_um
VDD	POWER	via	?	938.78	955.47	939.06	956.4	938.92	955.935
VDD	POWER	via	?	938.78	945.47	939.06	946.4	938.92	945.935
VDD	POWER	via	?	938.78	935.47	939.06	936.4	938.92	935.935
VDD	POWER	via	?	934.3	985.47	934.58	986.4	934.44	985.935
VDD	POWER	via	?	934.3	975.47	934.58	976.4	934.44	975.935
VDD	POWER	via	?	934.3	965.47	934.58	966.4	934.44	965.935
VDD	POWER	via	?	934.3	955.47	934.58	956.4	934.44	955.935
VDD	POWER	via	?	934.3	945.47	934.58	946.4	934.44	945.935
VDD	POWER	via	?	934.3	935.47	934.58	936.4	934.44	935.935
VDD	POWER	via	?	929.82	985.47	930.1	986.4	929.96	985.935
VDD	POWER	via	?	929.82	975.47	930.1	976.4	929.96	975.935
VDD	POWER	via	?	929.82	965.47	930.1	966.4	929.96	965.935
VDD	POWER	via	?	929.82	955.47	930.1	956.4	929.96	955.935
VDD	POWER	via	?	929.82	945.47	930.1	946.4	929.96	945.935
VDD	POWER	via	?	929.82	935.47	930.1	936.4	929.96	935.935
VDD	POWER	via	?	925.34	985.47	925.62	986.4	925.48	985.935
VDD	POWER	via	?	925.34	975.47	925.62	976.4	925.48	975.935
VDD	POWER	via	?	925.34	965.47	925.62	966.4	925.48	965.935
VDD	POWER	via	?	925.34	955.47	925.62	956.4	925.48	955.935
VDD	POWER	via	?	925.34	945.47	925.62	946.4	925.48	945.935
VDD	POWER	via	?	925.34	935.47	925.62	936.4	925.48	935.935
VDD	POWER	via	?	920.86	985.47	921.14	986.4	921	985.935
VDD	POWER	via	?	920.86	975.47	921.14	976.4	921	975.935
VDD	POWER	via	?	920.86	965.47	921.14	966.4	921	965.935
VDD	POWER	via	?	920.86	955.47	921.14	956.4	921	955.935
VDD	POWER	via	?	920.86	945.47	921.14	946.4	921	945.935
VDD	POWER	via	?	920.86	935.47	921.14	936.4	921	935.935
VDD	POWER	via	?	916.38	985.47	916.66	986.4	916.52	985.935
VDD	POWER	via	?	916.38	975.47	916.66	976.4	916.52	975.935
VDD	POWER	via	?	916.38	965.47	916.66	966.4	916.52	965.935
VDD	POWER	via	?	916.38	955.47	916.66	956.4	916.52	955.935
VDD	POWER	via	?	916.38	945.47	916.66	946.4	916.52	945.935
VDD	POWER	via	?	916.38	935.47	916.66	936.4	916.52	935.935
VDD	POWER	via	?	911.9	985.47	912.18	986.4	912.04	985.935
VDD	POWER	via	?	911.9	975.47	912.18	976.4	912.04	975.935
VDD	POWER	via	?	911.9	965.47	912.18	966.4	912.04	965.935
VDD	POWER	via	?	911.9	955.47	912.18	956.4	912.04	955.935
VDD	POWER	via	?	911.9	945.47	912.18	946.4	912.04	945.935
VDD	POWER	via	?	911.9	935.47	912.18	936.4	912.04	935.935
VDD	POWER	via	?	907.42	985.47	907.7	986.4	907.56	985.935
VDD	POWER	via	?	907.42	975.47	907.7	976.4	907.56	975.935
VDD	POWER	via	?	907.42	965.47	907.7	966.4	907.56	965.935
VDD	POWER	via	?	907.42	955.47	907.7	956.4	907.56	955.935
VDD	POWER	via	?	907.42	945.47	907.7	946.4	907.56	945.935
VDD	POWER	via	?	907.42	935.47	907.7	936.4	907.56	935.935
VDD	POWER	wire	metal6	880.395	928.9	881.325	990.3	880.86	959.6
VDD	POWER	wire	metal6	870.395	928.9	871.325	990.3	870.86	959.6
VDD	POWER	wire	metal6	860.395	928.9	861.325	990.3	860.86	959.6
VDD	POWER	wire	metal6	850.395	928.9	851.325	990.3	850.86	959.6
VDD	POWER	wire	metal6	840.395	928.9	841.325	990.3	840.86	959.6
VDD	POWER	wire	metal6	830.395	928.9	831.325	990.3	830.86	959.6
VDD	POWER	wire	metal6	820.395	928.9	821.325	990.3	820.86	959.6
VDD	POWER	wire	metal6	810.395	928.9	811.325	990.3	810.86	959.6
VDD	POWER	wire	metal5	808.76	985.47	881.325	986.4	845.0425	985.935
VDD	POWER	wire	metal5	808.76	975.47	881.325	976.4	845.0425	975.935
VDD	POWER	wire	metal5	808.76	965.47	881.325	966.4	845.0425	965.935
VDD	POWER	wire	metal5	808.76	955.47	881.325	956.4	845.0425	955.935
VDD	POWER	wire	metal5	808.76	945.47	881.325	946.4	845.0425	945.935
VDD	POWER	wire	metal5	808.76	935.47	881.325	936.4	845.0425	935.935
VDD	POWER	via	?	880.395	988.9	881.325	990.3	880.86	989.6
VDD	POWER	via	?	880.395	958.9	881.325	960.3	880.86	959.6
VDD	POWER	via	?	880.395	928.9	881.325	930.3	880.86	929.6
VDD	POWER	via	?	870.395	988.9	871.325	990.3	870.86	989.6
VDD	POWER	via	?	870.395	958.9	871.325	960.3	870.86	959.6
VDD	POWER	via	?	870.395	928.9	871.325	930.3	870.86	929.6
VDD	POWER	via	?	860.395	988.9	861.325	990.3	860.86	989.6
VDD	POWER	via	?	860.395	958.9	861.325	960.3	860.86	959.6
VDD	POWER	via	?	860.395	928.9	861.325	930.3	860.86	929.6
VDD	POWER	via	?	850.395	988.9	851.325	990.3	850.86	989.6
VDD	POWER	via	?	850.395	958.9	851.325	960.3	850.86	959.6
VDD	POWER	via	?	850.395	928.9	851.325	930.3	850.86	929.6
VDD	POWER	via	?	840.395	988.9	841.325	990.3	840.86	989.6
VDD	POWER	via	?	840.395	958.9	841.325	960.3	840.86	959.6
VDD	POWER	via	?	840.395	928.9	841.325	930.3	840.86	929.6
VDD	POWER	via	?	830.395	988.9	831.325	990.3	830.86	989.6
VDD	POWER	via	?	830.395	958.9	831.325	960.3	830.86	959.6
VDD	POWER	via	?	830.395	928.9	831.325	930.3	830.86	929.6
VDD	POWER	via	?	820.395	988.9	821.325	990.3	820.86	989.6
VDD	POWER	via	?	820.395	958.9	821.325	960.3	820.86	959.6
VDD	POWER	via	?	820.395	928.9	821.325	930.3	820.86	929.6
VDD	POWER	via	?	810.395	988.9	811.325	990.3	810.86	989.6
VDD	POWER	via	?	810.395	958.9	811.325	960.3	810.86	959.6
VDD	POWER	via	?	810.395	928.9	811.325	930.3	810.86	929.6
VDD	POWER	via	?	880.395	985.47	881.325	986.4	880.86	985.935
VDD	POWER	via	?	880.395	975.47	881.325	976.4	880.86	975.935
VDD	POWER	via	?	880.395	965.47	881.325	966.4	880.86	965.935
VDD	POWER	via	?	880.395	955.47	881.325	956.4	880.86	955.935
VDD	POWER	via	?	880.395	945.47	881.325	946.4	880.86	945.935
VDD	POWER	via	?	880.395	935.47	881.325	936.4	880.86	935.935
VDD	POWER	via	?	870.395	985.47	871.325	986.4	870.86	985.935
VDD	POWER	via	?	870.395	975.47	871.325	976.4	870.86	975.935
VDD	POWER	via	?	870.395	965.47	871.325	966.4	870.86	965.935
VDD	POWER	via	?	870.395	955.47	871.325	956.4	870.86	955.935
VDD	POWER	via	?	870.395	945.47	871.325	946.4	870.86	945.935
VDD	POWER	via	?	870.395	935.47	871.325	936.4	870.86	935.935
VDD	POWER	via	?	860.395	985.47	861.325	986.4	860.86	985.935
VDD	POWER	via	?	860.395	975.47	861.325	976.4	860.86	975.935
VDD	POWER	via	?	860.395	965.47	861.325	966.4	860.86	965.935
VDD	POWER	via	?	860.395	955.47	861.325	956.4	860.86	955.935
VDD	POWER	via	?	860.395	945.47	861.325	946.4	860.86	945.935
VDD	POWER	via	?	860.395	935.47	861.325	936.4	860.86	935.935
VDD	POWER	via	?	850.395	985.47	851.325	986.4	850.86	985.935
VDD	POWER	via	?	850.395	975.47	851.325	976.4	850.86	975.935
VDD	POWER	via	?	850.395	965.47	851.325	966.4	850.86	965.935
VDD	POWER	via	?	850.395	955.47	851.325	956.4	850.86	955.935
VDD	POWER	via	?	850.395	945.47	851.325	946.4	850.86	945.935
VDD	POWER	via	?	850.395	935.47	851.325	936.4	850.86	935.935
VDD	POWER	via	?	840.395	985.47	841.325	986.4	840.86	985.935
VDD	POWER	via	?	840.395	975.47	841.325	976.4	840.86	975.935
VDD	POWER	via	?	840.395	965.47	841.325	966.4	840.86	965.935
VDD	POWER	via	?	840.395	955.47	841.325	956.4	840.86	955.935
VDD	POWER	via	?	840.395	945.47	841.325	946.4	840.86	945.935
VDD	POWER	via	?	840.395	935.47	841.325	936.4	840.86	935.935
VDD	POWER	via	?	830.395	985.47	831.325	986.4	830.86	985.935
VDD	POWER	via	?	830.395	975.47	831.325	976.4	830.86	975.935
VDD	POWER	via	?	830.395	965.47	831.325	966.4	830.86	965.935
VDD	POWER	via	?	830.395	955.47	831.325	956.4	830.86	955.935
VDD	POWER	via	?	830.395	945.47	831.325	946.4	830.86	945.935
VDD	POWER	via	?	830.395	935.47	831.325	936.4	830.86	935.935
VDD	POWER	via	?	820.395	985.47	821.325	986.4	820.86	985.935
VDD	POWER	via	?	820.395	975.47	821.325	976.4	820.86	975.935
VDD	POWER	via	?	820.395	965.47	821.325	966.4	820.86	965.935
VDD	POWER	via	?	820.395	955.47	821.325	956.4	820.86	955.935
VDD	POWER	via	?	820.395	945.47	821.325	946.4	820.86	945.935
VDD	POWER	via	?	820.395	935.47	821.325	936.4	820.86	935.935
VDD	POWER	via	?	810.395	985.47	811.325	986.4	810.86	985.935
VDD	POWER	via	?	810.395	975.47	811.325	976.4	810.86	975.935
VDD	POWER	via	?	810.395	965.47	811.325	966.4	810.86	965.935
VDD	POWER	via	?	810.395	955.47	811.325	956.4	810.86	955.935
VDD	POWER	via	?	810.395	945.47	811.325	946.4	810.86	945.935
VDD	POWER	via	?	810.395	935.47	811.325	936.4	810.86	935.935
VDD	POWER	via	?	875.96	985.47	876.24	986.4	876.1	985.935
VDD	POWER	via	?	875.96	975.47	876.24	976.4	876.1	975.935
VDD	POWER	via	?	875.96	965.47	876.24	966.4	876.1	965.935
VDD	POWER	via	?	875.96	955.47	876.24	956.4	876.1	955.935
VDD	POWER	via	?	875.96	945.47	876.24	946.4	876.1	945.935
VDD	POWER	via	?	875.96	935.47	876.24	936.4	876.1	935.935
VDD	POWER	via	?	871.48	985.47	871.76	986.4	871.62	985.935
VDD	POWER	via	?	871.48	975.47	871.76	976.4	871.62	975.935
VDD	POWER	via	?	871.48	965.47	871.76	966.4	871.62	965.935
VDD	POWER	via	?	871.48	955.47	871.76	956.4	871.62	955.935
VDD	POWER	via	?	871.48	945.47	871.76	946.4	871.62	945.935
VDD	POWER	via	?	871.48	935.47	871.76	936.4	871.62	935.935
VDD	POWER	via	?	867	985.47	867.28	986.4	867.14	985.935
VDD	POWER	via	?	867	975.47	867.28	976.4	867.14	975.935
VDD	POWER	via	?	867	965.47	867.28	966.4	867.14	965.935
VDD	POWER	via	?	867	955.47	867.28	956.4	867.14	955.935
VDD	POWER	via	?	867	945.47	867.28	946.4	867.14	945.935
VDD	POWER	via	?	867	935.47	867.28	936.4	867.14	935.935
VDD	POWER	via	?	862.52	985.47	862.8	986.4	862.66	985.935
VDD	POWER	via	?	862.52	975.47	862.8	976.4	862.66	975.935
VDD	POWER	via	?	862.52	965.47	862.8	966.4	862.66	965.935
VDD	POWER	via	?	862.52	955.47	862.8	956.4	862.66	955.935
VDD	POWER	via	?	862.52	945.47	862.8	946.4	862.66	945.935
VDD	POWER	via	?	862.52	935.47	862.8	936.4	862.66	935.935
VDD	POWER	via	?	858.04	985.47	858.32	986.4	858.18	985.935
VDD	POWER	via	?	858.04	975.47	858.32	976.4	858.18	975.935
VDD	POWER	via	?	858.04	965.47	858.32	966.4	858.18	965.935
VDD	POWER	via	?	858.04	955.47	858.32	956.4	858.18	955.935
VDD	POWER	via	?	858.04	945.47	858.32	946.4	858.18	945.935
VDD	POWER	via	?	858.04	935.47	858.32	936.4	858.18	935.935
VDD	POWER	via	?	853.56	985.47	853.84	986.4	853.7	985.935
VDD	POWER	via	?	853.56	975.47	853.84	976.4	853.7	975.935
VDD	POWER	via	?	853.56	965.47	853.84	966.4	853.7	965.935
VDD	POWER	via	?	853.56	955.47	853.84	956.4	853.7	955.935
VDD	POWER	via	?	853.56	945.47	853.84	946.4	853.7	945.935
VDD	POWER	via	?	853.56	935.47	853.84	936.4	853.7	935.935
VDD	POWER	via	?	849.08	985.47	849.36	986.4	849.22	985.935
VDD	POWER	via	?	849.08	975.47	849.36	976.4	849.22	975.935
VDD	POWER	via	?	849.08	965.47	849.36	966.4	849.22	965.935
VDD	POWER	via	?	849.08	955.47	849.36	956.4	849.22	955.935
VDD	POWER	via	?	849.08	945.47	849.36	946.4	849.22	945.935
VDD	POWER	via	?	849.08	935.47	849.36	936.4	849.22	935.935
VDD	POWER	via	?	844.6	985.47	844.88	986.4	844.74	985.935
VDD	POWER	via	?	844.6	975.47	844.88	976.4	844.74	975.935
VDD	POWER	via	?	844.6	965.47	844.88	966.4	844.74	965.935
VDD	POWER	via	?	844.6	955.47	844.88	956.4	844.74	955.935
VDD	POWER	via	?	844.6	945.47	844.88	946.4	844.74	945.935
VDD	POWER	via	?	844.6	935.47	844.88	936.4	844.74	935.935
VDD	POWER	via	?	840.12	985.47	840.4	986.4	840.26	985.935
VDD	POWER	via	?	840.12	975.47	840.4	976.4	840.26	975.935
VDD	POWER	via	?	840.12	965.47	840.4	966.4	840.26	965.935
VDD	POWER	via	?	840.12	955.47	840.4	956.4	840.26	955.935
VDD	POWER	via	?	840.12	945.47	840.4	946.4	840.26	945.935
VDD	POWER	via	?	840.12	935.47	840.4	936.4	840.26	935.935
VDD	POWER	via	?	835.64	985.47	835.92	986.4	835.78	985.935
VDD	POWER	via	?	835.64	975.47	835.92	976.4	835.78	975.935
VDD	POWER	via	?	835.64	965.47	835.92	966.4	835.78	965.935
VDD	POWER	via	?	835.64	955.47	835.92	956.4	835.78	955.935
VDD	POWER	via	?	835.64	945.47	835.92	946.4	835.78	945.935
VDD	POWER	via	?	835.64	935.47	835.92	936.4	835.78	935.935
VDD	POWER	via	?	831.16	985.47	831.44	986.4	831.3	985.935
VDD	POWER	via	?	831.16	975.47	831.44	976.4	831.3	975.935
VDD	POWER	via	?	831.16	965.47	831.44	966.4	831.3	965.935
VDD	POWER	via	?	831.16	955.47	831.44	956.4	831.3	955.935
VDD	POWER	via	?	831.16	945.47	831.44	946.4	831.3	945.935
VDD	POWER	via	?	831.16	935.47	831.44	936.4	831.3	935.935
VDD	POWER	via	?	826.68	985.47	826.96	986.4	826.82	985.935
VDD	POWER	via	?	826.68	975.47	826.96	976.4	826.82	975.935
VDD	POWER	via	?	826.68	965.47	826.96	966.4	826.82	965.935
VDD	POWER	via	?	826.68	955.47	826.96	956.4	826.82	955.935
VDD	POWER	via	?	826.68	945.47	826.96	946.4	826.82	945.935
VDD	POWER	via	?	826.68	935.47	826.96	936.4	826.82	935.935
VDD	POWER	via	?	822.2	985.47	822.48	986.4	822.34	985.935
VDD	POWER	via	?	822.2	975.47	822.48	976.4	822.34	975.935
VDD	POWER	via	?	822.2	965.47	822.48	966.4	822.34	965.935
VDD	POWER	via	?	822.2	955.47	822.48	956.4	822.34	955.935
VDD	POWER	via	?	822.2	945.47	822.48	946.4	822.34	945.935
VDD	POWER	via	?	822.2	935.47	822.48	936.4	822.34	935.935
VDD	POWER	via	?	817.72	985.47	818	986.4	817.86	985.935
VDD	POWER	via	?	817.72	975.47	818	976.4	817.86	975.935
VDD	POWER	via	?	817.72	965.47	818	966.4	817.86	965.935
VDD	POWER	via	?	817.72	955.47	818	956.4	817.86	955.935
VDD	POWER	via	?	817.72	945.47	818	946.4	817.86	945.935
VDD	POWER	via	?	817.72	935.47	818	936.4	817.86	935.935
VDD	POWER	via	?	813.24	985.47	813.52	986.4	813.38	985.935
VDD	POWER	via	?	813.24	975.47	813.52	976.4	813.38	975.935
VDD	POWER	via	?	813.24	965.47	813.52	966.4	813.38	965.935
VDD	POWER	via	?	813.24	955.47	813.52	956.4	813.38	955.935
VDD	POWER	via	?	813.24	945.47	813.52	946.4	813.38	945.935
VDD	POWER	via	?	813.24	935.47	813.52	936.4	813.38	935.935
VDD	POWER	via	?	808.76	985.47	809.04	986.4	808.9	985.935
VDD	POWER	via	?	808.76	975.47	809.04	976.4	808.9	975.935
VDD	POWER	via	?	808.76	965.47	809.04	966.4	808.9	965.935
VDD	POWER	via	?	808.76	955.47	809.04	956.4	808.9	955.935
VDD	POWER	via	?	808.76	945.47	809.04	946.4	808.9	945.935
VDD	POWER	via	?	808.76	935.47	809.04	936.4	808.9	935.935
VDD	POWER	wire	metal6	880.395	851.05	881.325	901.98	880.86	876.515
VDD	POWER	wire	metal6	870.395	851.05	871.325	901.98	870.86	876.515
VDD	POWER	wire	metal6	860.395	851.05	861.325	901.98	860.86	876.515
VDD	POWER	wire	metal6	850.395	851.05	851.325	901.98	850.86	876.515
VDD	POWER	wire	metal6	840.395	851.05	841.325	901.98	840.86	876.515
VDD	POWER	wire	metal6	830.395	851.05	831.325	901.98	830.86	876.515
VDD	POWER	wire	metal6	820.395	851.05	821.325	901.98	820.86	876.515
VDD	POWER	wire	metal6	810.395	851.05	811.325	901.98	810.86	876.515
VDD	POWER	wire	metal5	808.76	901.05	881.325	901.98	845.0425	901.515
VDD	POWER	wire	metal5	808.76	891.05	881.325	891.98	845.0425	891.515
VDD	POWER	wire	metal5	808.76	881.05	881.325	881.98	845.0425	881.515
VDD	POWER	wire	metal5	808.76	871.05	881.325	871.98	845.0425	871.515
VDD	POWER	wire	metal5	808.76	861.05	881.325	861.98	845.0425	861.515
VDD	POWER	wire	metal5	808.76	851.05	881.325	851.98	845.0425	851.515
VDD	POWER	via	?	880.395	898.9	881.325	900.3	880.86	899.6
VDD	POWER	via	?	880.395	868.9	881.325	870.3	880.86	869.6
VDD	POWER	via	?	870.395	898.9	871.325	900.3	870.86	899.6
VDD	POWER	via	?	870.395	868.9	871.325	870.3	870.86	869.6
VDD	POWER	via	?	860.395	898.9	861.325	900.3	860.86	899.6
VDD	POWER	via	?	860.395	868.9	861.325	870.3	860.86	869.6
VDD	POWER	via	?	850.395	898.9	851.325	900.3	850.86	899.6
VDD	POWER	via	?	850.395	868.9	851.325	870.3	850.86	869.6
VDD	POWER	via	?	840.395	898.9	841.325	900.3	840.86	899.6
VDD	POWER	via	?	840.395	868.9	841.325	870.3	840.86	869.6
VDD	POWER	via	?	830.395	898.9	831.325	900.3	830.86	899.6
VDD	POWER	via	?	830.395	868.9	831.325	870.3	830.86	869.6
VDD	POWER	via	?	820.395	898.9	821.325	900.3	820.86	899.6
VDD	POWER	via	?	820.395	868.9	821.325	870.3	820.86	869.6
VDD	POWER	via	?	810.395	898.9	811.325	900.3	810.86	899.6
VDD	POWER	via	?	810.395	868.9	811.325	870.3	810.86	869.6
VDD	POWER	via	?	880.395	901.05	881.325	901.98	880.86	901.515
VDD	POWER	via	?	880.395	891.05	881.325	891.98	880.86	891.515
VDD	POWER	via	?	880.395	881.05	881.325	881.98	880.86	881.515
VDD	POWER	via	?	880.395	871.05	881.325	871.98	880.86	871.515
VDD	POWER	via	?	880.395	861.05	881.325	861.98	880.86	861.515
VDD	POWER	via	?	880.395	851.05	881.325	851.98	880.86	851.515
VDD	POWER	via	?	870.395	901.05	871.325	901.98	870.86	901.515
VDD	POWER	via	?	870.395	891.05	871.325	891.98	870.86	891.515
VDD	POWER	via	?	870.395	881.05	871.325	881.98	870.86	881.515
VDD	POWER	via	?	870.395	871.05	871.325	871.98	870.86	871.515
VDD	POWER	via	?	870.395	861.05	871.325	861.98	870.86	861.515
VDD	POWER	via	?	870.395	851.05	871.325	851.98	870.86	851.515
VDD	POWER	via	?	860.395	901.05	861.325	901.98	860.86	901.515
VDD	POWER	via	?	860.395	891.05	861.325	891.98	860.86	891.515
VDD	POWER	via	?	860.395	881.05	861.325	881.98	860.86	881.515
VDD	POWER	via	?	860.395	871.05	861.325	871.98	860.86	871.515
VDD	POWER	via	?	860.395	861.05	861.325	861.98	860.86	861.515
VDD	POWER	via	?	860.395	851.05	861.325	851.98	860.86	851.515
VDD	POWER	via	?	850.395	901.05	851.325	901.98	850.86	901.515
VDD	POWER	via	?	850.395	891.05	851.325	891.98	850.86	891.515
VDD	POWER	via	?	850.395	881.05	851.325	881.98	850.86	881.515
VDD	POWER	via	?	850.395	871.05	851.325	871.98	850.86	871.515
VDD	POWER	via	?	850.395	861.05	851.325	861.98	850.86	861.515
VDD	POWER	via	?	850.395	851.05	851.325	851.98	850.86	851.515
VDD	POWER	via	?	840.395	901.05	841.325	901.98	840.86	901.515
VDD	POWER	via	?	840.395	891.05	841.325	891.98	840.86	891.515
VDD	POWER	via	?	840.395	881.05	841.325	881.98	840.86	881.515
VDD	POWER	via	?	840.395	871.05	841.325	871.98	840.86	871.515
VDD	POWER	via	?	840.395	861.05	841.325	861.98	840.86	861.515
VDD	POWER	via	?	840.395	851.05	841.325	851.98	840.86	851.515
VDD	POWER	via	?	830.395	901.05	831.325	901.98	830.86	901.515
VDD	POWER	via	?	830.395	891.05	831.325	891.98	830.86	891.515
VDD	POWER	via	?	830.395	881.05	831.325	881.98	830.86	881.515
VDD	POWER	via	?	830.395	871.05	831.325	871.98	830.86	871.515
VDD	POWER	via	?	830.395	861.05	831.325	861.98	830.86	861.515
VDD	POWER	via	?	830.395	851.05	831.325	851.98	830.86	851.515
VDD	POWER	via	?	820.395	901.05	821.325	901.98	820.86	901.515
VDD	POWER	via	?	820.395	891.05	821.325	891.98	820.86	891.515
VDD	POWER	via	?	820.395	881.05	821.325	881.98	820.86	881.515
VDD	POWER	via	?	820.395	871.05	821.325	871.98	820.86	871.515
VDD	POWER	via	?	820.395	861.05	821.325	861.98	820.86	861.515
VDD	POWER	via	?	820.395	851.05	821.325	851.98	820.86	851.515
VDD	POWER	via	?	810.395	901.05	811.325	901.98	810.86	901.515
VDD	POWER	via	?	810.395	891.05	811.325	891.98	810.86	891.515
VDD	POWER	via	?	810.395	881.05	811.325	881.98	810.86	881.515
VDD	POWER	via	?	810.395	871.05	811.325	871.98	810.86	871.515
VDD	POWER	via	?	810.395	861.05	811.325	861.98	810.86	861.515
VDD	POWER	via	?	810.395	851.05	811.325	851.98	810.86	851.515
VDD	POWER	via	?	875.96	901.05	876.24	901.98	876.1	901.515
VDD	POWER	via	?	875.96	891.05	876.24	891.98	876.1	891.515
VDD	POWER	via	?	875.96	881.05	876.24	881.98	876.1	881.515
VDD	POWER	via	?	875.96	871.05	876.24	871.98	876.1	871.515
VDD	POWER	via	?	875.96	861.05	876.24	861.98	876.1	861.515
VDD	POWER	via	?	875.96	851.05	876.24	851.98	876.1	851.515
VDD	POWER	via	?	871.48	901.05	871.76	901.98	871.62	901.515
VDD	POWER	via	?	871.48	891.05	871.76	891.98	871.62	891.515
VDD	POWER	via	?	871.48	881.05	871.76	881.98	871.62	881.515
VDD	POWER	via	?	871.48	871.05	871.76	871.98	871.62	871.515
VDD	POWER	via	?	871.48	861.05	871.76	861.98	871.62	861.515
VDD	POWER	via	?	871.48	851.05	871.76	851.98	871.62	851.515
VDD	POWER	via	?	867	901.05	867.28	901.98	867.14	901.515
VDD	POWER	via	?	867	891.05	867.28	891.98	867.14	891.515
VDD	POWER	via	?	867	881.05	867.28	881.98	867.14	881.515
VDD	POWER	via	?	867	871.05	867.28	871.98	867.14	871.515
VDD	POWER	via	?	867	861.05	867.28	861.98	867.14	861.515
VDD	POWER	via	?	867	851.05	867.28	851.98	867.14	851.515
VDD	POWER	via	?	862.52	901.05	862.8	901.98	862.66	901.515
VDD	POWER	via	?	862.52	891.05	862.8	891.98	862.66	891.515
VDD	POWER	via	?	862.52	881.05	862.8	881.98	862.66	881.515
VDD	POWER	via	?	862.52	871.05	862.8	871.98	862.66	871.515
VDD	POWER	via	?	862.52	861.05	862.8	861.98	862.66	861.515
VDD	POWER	via	?	862.52	851.05	862.8	851.98	862.66	851.515
VDD	POWER	via	?	858.04	901.05	858.32	901.98	858.18	901.515
VDD	POWER	via	?	858.04	891.05	858.32	891.98	858.18	891.515
VDD	POWER	via	?	858.04	881.05	858.32	881.98	858.18	881.515
VDD	POWER	via	?	858.04	871.05	858.32	871.98	858.18	871.515
VDD	POWER	via	?	858.04	861.05	858.32	861.98	858.18	861.515
VDD	POWER	via	?	858.04	851.05	858.32	851.98	858.18	851.515
VDD	POWER	via	?	853.56	901.05	853.84	901.98	853.7	901.515
VDD	POWER	via	?	853.56	891.05	853.84	891.98	853.7	891.515
VDD	POWER	via	?	853.56	881.05	853.84	881.98	853.7	881.515
VDD	POWER	via	?	853.56	871.05	853.84	871.98	853.7	871.515
VDD	POWER	via	?	853.56	861.05	853.84	861.98	853.7	861.515
VDD	POWER	via	?	853.56	851.05	853.84	851.98	853.7	851.515
VDD	POWER	via	?	849.08	901.05	849.36	901.98	849.22	901.515
VDD	POWER	via	?	849.08	891.05	849.36	891.98	849.22	891.515
VDD	POWER	via	?	849.08	881.05	849.36	881.98	849.22	881.515
VDD	POWER	via	?	849.08	871.05	849.36	871.98	849.22	871.515
VDD	POWER	via	?	849.08	861.05	849.36	861.98	849.22	861.515
VDD	POWER	via	?	849.08	851.05	849.36	851.98	849.22	851.515
VDD	POWER	via	?	844.6	901.05	844.88	901.98	844.74	901.515
VDD	POWER	via	?	844.6	891.05	844.88	891.98	844.74	891.515
VDD	POWER	via	?	844.6	881.05	844.88	881.98	844.74	881.515
VDD	POWER	via	?	844.6	871.05	844.88	871.98	844.74	871.515
VDD	POWER	via	?	844.6	861.05	844.88	861.98	844.74	861.515
VDD	POWER	via	?	844.6	851.05	844.88	851.98	844.74	851.515
VDD	POWER	via	?	840.12	901.05	840.4	901.98	840.26	901.515
VDD	POWER	via	?	840.12	891.05	840.4	891.98	840.26	891.515
VDD	POWER	via	?	840.12	881.05	840.4	881.98	840.26	881.515
VDD	POWER	via	?	840.12	871.05	840.4	871.98	840.26	871.515
VDD	POWER	via	?	840.12	861.05	840.4	861.98	840.26	861.515
VDD	POWER	via	?	840.12	851.05	840.4	851.98	840.26	851.515
VDD	POWER	via	?	835.64	901.05	835.92	901.98	835.78	901.515
VDD	POWER	via	?	835.64	891.05	835.92	891.98	835.78	891.515
VDD	POWER	via	?	835.64	881.05	835.92	881.98	835.78	881.515
VDD	POWER	via	?	835.64	871.05	835.92	871.98	835.78	871.515
VDD	POWER	via	?	835.64	861.05	835.92	861.98	835.78	861.515
VDD	POWER	via	?	835.64	851.05	835.92	851.98	835.78	851.515
VDD	POWER	via	?	831.16	901.05	831.44	901.98	831.3	901.515
VDD	POWER	via	?	831.16	891.05	831.44	891.98	831.3	891.515
VDD	POWER	via	?	831.16	881.05	831.44	881.98	831.3	881.515
VDD	POWER	via	?	831.16	871.05	831.44	871.98	831.3	871.515
VDD	POWER	via	?	831.16	861.05	831.44	861.98	831.3	861.515
VDD	POWER	via	?	831.16	851.05	831.44	851.98	831.3	851.515
VDD	POWER	via	?	826.68	901.05	826.96	901.98	826.82	901.515
VDD	POWER	via	?	826.68	891.05	826.96	891.98	826.82	891.515
VDD	POWER	via	?	826.68	881.05	826.96	881.98	826.82	881.515
VDD	POWER	via	?	826.68	871.05	826.96	871.98	826.82	871.515
VDD	POWER	via	?	826.68	861.05	826.96	861.98	826.82	861.515
VDD	POWER	via	?	826.68	851.05	826.96	851.98	826.82	851.515
VDD	POWER	via	?	822.2	901.05	822.48	901.98	822.34	901.515
VDD	POWER	via	?	822.2	891.05	822.48	891.98	822.34	891.515
VDD	POWER	via	?	822.2	881.05	822.48	881.98	822.34	881.515
VDD	POWER	via	?	822.2	871.05	822.48	871.98	822.34	871.515
VDD	POWER	via	?	822.2	861.05	822.48	861.98	822.34	861.515
VDD	POWER	via	?	822.2	851.05	822.48	851.98	822.34	851.515
VDD	POWER	via	?	817.72	901.05	818	901.98	817.86	901.515
VDD	POWER	via	?	817.72	891.05	818	891.98	817.86	891.515
VDD	POWER	via	?	817.72	881.05	818	881.98	817.86	881.515
